entry	class	subclass	SoundOverrideSubclass	name	displayid	Quality	Flags	FlagsExtra	BuyCount	BuyPrice	SellPrice	InventoryType	AllowableClass	AllowableRace	ItemLevel	RequiredLevel	RequiredSkill	RequiredSkillRank	requiredspell	requiredhonorrank	RequiredCityRank	RequiredReputationFaction	RequiredReputationRank	maxcount	stackable	ContainerSlots	StatsCount	stat_type1	stat_value1	stat_type2	stat_value2	stat_type3	stat_value3	stat_type4	stat_value4	stat_type5	stat_value5	stat_type6	stat_value6	stat_type7	stat_value7	stat_type8	stat_value8	stat_type9	stat_value9	stat_type10	stat_value10	ScalingStatDistribution	ScalingStatValue	dmg_min1	dmg_max1	dmg_type1	dmg_min2	dmg_max2	dmg_type2	armor	holy_res	fire_res	nature_res	frost_res	shadow_res	arcane_res	delay	ammo_type	RangedModRange	spellid_1	spelltrigger_1	spellcharges_1	spellppmRate_1	spellcooldown_1	spellcategory_1	spellcategorycooldown_1	spellid_2	spelltrigger_2	spellcharges_2	spellppmRate_2	spellcooldown_2	spellcategory_2	spellcategorycooldown_2	spellid_3	spelltrigger_3	spellcharges_3	spellppmRate_3	spellcooldown_3	spellcategory_3	spellcategorycooldown_3	spellid_4	spelltrigger_4	spellcharges_4	spellppmRate_4	spellcooldown_4	spellcategory_4	spellcategorycooldown_4	spellid_5	spelltrigger_5	spellcharges_5	spellppmRate_5	spellcooldown_5	spellcategory_5	spellcategorycooldown_5	bonding	description	PageText	LanguageID	PageMaterial	startquest	lockid	Material	sheath	RandomProperty	RandomSuffix	block	itemset	MaxDurability	area	Map	BagFamily	TotemCategory	socketColor_1	socketContent_1	socketColor_2	socketContent_2	socketColor_3	socketContent_3	socketBonus	GemProperties	RequiredDisenchantSkill	ArmorDamageModifier	duration	ItemLimitCategory	HolidayId	ScriptName	DisenchantID	FoodType	minMoneyLoot	maxMoneyLoot	flagsCustom	WDBVerified
14612	4	3	-1	Bloodmail Legguards	25223	3	0	0	1	157515	31503	7	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	4	5	15	7	16	4	15	3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	123	90	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14614	4	3	-1	Bloodmail Belt	25219	3	0	0	1	79317	15863	6	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	4	7	11	5	9	3	12	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	123	40	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14615	4	3	-1	Bloodmail Gauntlets	25221	3	0	0	1	72024	14404	10	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	3	7	10	5	10	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	7597	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	123	40	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14616	4	3	-1	Bloodmail Boots	25220	3	0	0	1	108926	21785	8	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	4	7	10	5	10	4	9	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	15464	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	5	0	0	0	0	123	60	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14620	4	4	-1	Deathbone Girdle	25225	3	0	0	1	86132	17226	6	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	1	7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	18369	1	0	0	-1	0	-1	21362	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	124	45	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14621	4	4	-1	Deathbone Sabatons	25227	3	0	0	1	128709	25741	8	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	1	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	21626	1	0	0	-1	0	-1	13390	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	124	65	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14622	4	4	-1	Deathbone Gauntlets	25224	3	0	0	1	86789	17357	10	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	1	7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	0	0	0	0	0	0	13390	1	0	0	-1	0	-1	21362	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	124	45	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14623	4	4	-1	Deathbone Legguards	25226	3	0	0	1	173246	34649	7	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	1	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	21363	1	0	0	-1	0	-1	14249	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	124	100	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14624	4	4	-1	Deathbone Chestplate	24102	3	0	0	1	173882	34776	5	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	1	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637	0	0	0	0	0	0	0	0	0	13389	1	0	0	-1	0	-1	21363	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	6	0	0	0	0	124	135	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14626	4	1	-1	Necropile Robe	25245	3	0	0	1	100107	20021	20	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	3	7	22	6	12	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	9398	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	122	80	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14629	4	1	-1	Necropile Cuffs	4607	3	0	0	1	51945	10389	9	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	3	7	12	6	7	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	122	30	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14631	4	1	-1	Necropile Boots	18863	3	0	0	1	78470	15694	8	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	3	7	15	5	10	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	9416	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	122	40	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14632	4	1	-1	Necropile Leggings	25255	3	0	0	1	105000	21000	7	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	3	5	18	6	12	7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	122	65	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14633	4	1	-1	Necropile Mantle	25247	3	0	0	1	79030	15806	3	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	3	7	17	5	11	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	122	50	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14636	4	2	-1	Cadaverous Belt	25248	3	0	0	1	60240	12048	6	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	1	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	14049	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	121	35	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14637	4	2	-1	Cadaverous Armor	25249	3	0	0	1	120948	24189	5	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	2	4	8	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	14052	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	121	100	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14638	4	2	-1	Cadaverous Leggings	26966	3	0	0	1	121414	24282	7	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	1	7	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	15812	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	121	75	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14640	4	2	-1	Cadaverous Gloves	25253	3	0	0	1	61167	12233	10	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	1	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	15810	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	121	35	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
14641	4	2	-1	Cadaverous Walkers	11571	3	0	0	1	92101	18420	8	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	1	7	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	14027	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	121	50	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0		48	0	0	0	0	12340
15045	4	3	-1	Green Dragonscale Breastplate	25671	3	0	0	1	99692	19938	5	-1	-1	52	47	0	0	0	0	0	0	0	0	1	0	3	45	26	5	12	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	11	0	0	0	0	0	0	0	0	0	0	3600000	0	600000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	5	0	0	0	0	490	120	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0		47	0	0	0	0	12340
15046	4	3	-1	Green Dragonscale Leggings	25673	3	0	0	1	112411	22482	7	-1	-1	54	49	0	0	0	0	0	0	0	0	1	0	3	45	26	5	13	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	11	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	5	0	0	0	0	490	90	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0		47	0	0	0	0	12340
15048	4	3	-1	Blue Dragonscale Breastplate	25676	3	0	0	1	122047	24409	5	-1	-1	57	52	0	0	0	0	0	0	0	0	1	0	3	5	25	45	15	43	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	3600000	0	600000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	5	0	0	0	0	491	120	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15049	4	3	-1	Blue Dragonscale Shoulders	25677	3	0	0	1	102716	20543	3	-1	-1	59	54	0	0	0	0	0	0	0	0	1	0	3	5	18	45	13	43	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	5	0	0	0	0	491	70	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15050	4	3	-1	Black Dragonscale Breastplate	27943	3	0	0	1	130357	26071	5	-1	-1	58	53	0	0	0	0	0	0	0	0	1	0	3	38	50	3	13	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	0	0	0	0	0	0	0	0	0	1	0	0	3600000	0	600000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	5	0	0	0	0	489	120	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15051	4	3	-1	Black Dragonscale Shoulders	27945	3	0	0	1	108684	21736	3	-1	-1	60	55	0	0	0	0	0	0	0	0	1	0	3	38	40	7	9	31	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	5	0	0	0	0	489	70	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15052	4	3	-1	Black Dragonscale Leggings	27944	3	0	0	1	144823	28964	7	-1	-1	60	55	0	0	0	0	0	0	0	0	1	0	3	38	54	7	12	32	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	5	0	0	0	0	489	90	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15053	4	2	-1	Volcanic Breastplate	25682	2	0	0	1	86377	17275	5	-1	-1	57	52	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	20	0	0	0	0	0	0	0	0	0	0	0	3600000	0	600000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	141	85	0	0	0	0	0	0	0	0	0	0	0	0	200	120	0	0	0		10	0	0	0	0	12340
15054	4	2	-1	Volcanic Leggings	25683	2	0	0	1	72799	14559	7	-1	-1	54	49	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	20	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	141	65	0	0	0	0	0	0	0	0	0	0	0	0	175	80	0	0	0		9	0	0	0	0	12340
15055	4	2	-1	Volcanic Shoulders	25685	2	0	0	1	77350	15470	3	-1	-1	61	56	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	18	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	141	50	0	0	0	0	0	0	0	0	0	0	0	0	225	50	0	0	0		11	0	0	0	0	12340
15056	4	2	-1	Stormshroud Armor	8682	3	0	0	1	104834	20966	5	-1	-1	57	52	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	7598	1	0	0	3600000	0	600000	13669	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	142	100	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15057	4	2	-1	Stormshroud Pants	25686	3	0	0	1	93643	18728	7	-1	-1	55	50	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	7598	1	0	0	-1	0	-1	13669	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	142	75	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0		47	0	0	0	0	12340
15058	4	2	-1	Stormshroud Shoulders	25687	3	0	0	1	88158	17631	3	-1	-1	59	54	0	0	0	0	0	0	0	0	1	0	1	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	7597	1	0	0	-1	0	-1	13669	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	142	60	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15062	4	2	-1	Devilsaur Leggings	26071	3	0	0	1	128545	25709	7	-1	-1	60	55	0	0	0	0	0	0	0	0	1	0	1	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	15811	1	0	0	-1	0	-1	7597	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	143	75	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15063	4	2	-1	Devilsaur Gauntlets	26072	3	0	0	1	58506	11701	10	-1	-1	58	53	0	0	0	0	0	0	0	0	1	0	1	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	9335	1	0	0	0	0	0	7597	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	143	35	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15066	4	2	-1	Ironfeather Breastplate	25699	3	0	0	1	118252	23650	5	-1	-1	58	53	0	0	0	0	0	0	0	0	1	0	3	45	29	5	13	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	3600000	0	600000	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	144	100	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0		48	0	0	0	0	12340
15067	4	2	-1	Ironfeather Shoulders	25700	3	0	0	1	63791	12758	3	-1	-1	54	49	0	0	0	0	0	0	0	0	1	0	3	45	21	5	9	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	2		0	0	0	0	0	8	0	0	0	0	144	60	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0		47	0	0	0	0	12340
16369	4	1	-1	Knight-Lieutenant's Silk Boots	31063	3	36864	2	1	37875	7575	8	128	-1	63	58	0	0	0	0	0	0	0	1	1	0	2	7	16	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	9417	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	343	40	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
16391	4	1	-1	Knight-Lieutenant's Silk Gloves	31064	3	36864	2	1	25436	5087	10	128	-1	63	58	0	0	0	0	0	0	0	1	1	0	1	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	23037	1	0	0	-1	0	-1	14248	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	7	0	0	0	0	343	30	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
16392	4	2	-1	Knight-Lieutenant's Leather Boots	31068	3	36864	2	1	47874	9574	8	8	-1	63	58	0	0	0	0	0	0	0	1	1	0	2	7	18	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	23049	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	348	50	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
16393	4	2	-1	Knight-Lieutenant's Dragonhide Footwraps	31070	3	36864	2	1	48048	9609	8	1024	-1	63	58	0	0	0	0	0	0	0	1	1	0	5	4	12	3	5	7	12	5	5	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	9343	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	381	50	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
16396	4	2	-1	Knight-Lieutenant's Leather Gauntlets	31075	3	36864	2	1	33250	6650	10	8	-1	63	58	0	0	0	0	0	0	0	1	1	0	2	7	15	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	15807	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	348	35	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
16397	4	2	-1	Knight-Lieutenant's Dragonhide Gloves	31071	3	36864	2	1	33367	6673	10	1024	-1	63	58	0	0	0	0	0	0	0	1	1	0	3	4	12	3	12	7	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	23217	1	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1	1		0	0	0	0	0	8	0	0	0	0	381	35	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0		0	0	0	0	0	12340
